$GNGGA,025110.40,4003.8515918,N,11613.6874665,E,4,26,0.59,54.606,M,,M,13.000,0000*7D
$GNGGA,025110.60,4003.8515918,N,11613.6874664,E,4,26,0.59,54.606,M,,M,13.000,0000*7E
$GNGGA,025110.79,4003.8515921,N,11613.6874662,E,4,26,0.59,54.606,M,,M,13.000,0000*7A
$GNGGA,025111.00,4003.8515921,N,11613.6874652,E,4,26,0.59,54.605,M,,M,14.000,0000*72
$GNGGA,025111.20,4003.8515916,N,11613.6874671,E,4,26,0.59,54.606,M,,M,14.000,0000*76
$GNGGA,025111.40,4003.8515914,N,11613.6874670,E,4,26,0.59,54.606,M,,M,14.000,0000*73
$GNGGA,025111.60,4003.8515917,N,11613.6874668,E,4,26,0.59,54.607,M,,M,14.000,0000*7A
$GNGGA,025111.79,4003.8515910,N,11613.6874670,E,4,26,0.59,54.608,M,,M,14.000,0000*73
$GNGGA,025112.00,4003.8515920,N,11613.6874657,E,4,26,0.59,54.608,M,,M,15.000,0000*79
$GNGGA,025112.20,4003.8515927,N,11613.6874660,E,4,26,0.59,54.609,M,,M,15.000,0000*79
$GNGGA,025112.40,4003.8515920,N,11613.6874661,E,4,26,0.59,54.611,M,,M,15.000,0000*70
$GNGGA,025112.60,4003.8515927,N,11613.6874663,E,4,26,0.59,54.608,M,,M,15.000,0000*7F
$GNGGA,025112.79,4003.8515929,N,11613.6874653,E,4,26,0.59,54.609,M,,M,15.000,0000*7B
$GNGGA,025113.00,4003.8515921,N,11613.6874664,E,4,26,0.59,54.612,M,,M,16.000,0000*71
$GNGGA,025113.20,4003.8515927,N,11613.6874662,E,4,26,0.59,54.610,M,,M,16.000,0000*71
$GNGGA,025113.40,4003.8515929,N,11613.6874661,E,4,26,0.59,54.611,M,,M,16.000,0000*7B
$GNGGA,025113.60,4003.8515925,N,11613.6874662,E,4,26,0.59,54.610,M,,M,16.000,0000*77
$GNGGA,025113.79,4003.8515934,N,11613.6874655,E,4,26,0.59,54.610,M,,M,16.000,0000*7B
$GNGGA,025114.00,4003.8515923,N,11613.6874661,E,4,26,0.59,54.611,M,,M,17.000,0000*73
$GNGGA,025114.20,4003.8515928,N,11613.6874665,E,4,26,0.59,54.612,M,,M,17.000,0000*7D
$GNGGA,025114.40,4003.8515928,N,11613.6874667,E,4,26,0.59,54.613,M,,M,17.000,0000*78
$GNGGA,025114.60,4003.8515933,N,11613.6874661,E,4,26,0.59,54.612,M,,M,17.000,0000*77
$GNGGA,025114.79,4003.8515927,N,11613.6874669,E,4,26,0.59,54.613,M,,M,17.000,0000*73
$GNGGA,025115.00,4003.8515931,N,11613.6874660,E,4,26,0.59,54.611,M,,M,18.000,0000*7F
$GNGGA,025115.20,4003.8515928,N,11613.6874664,E,4,26,0.59,54.612,M,,M,18.000,0000*72
$GNGGA,025115.40,4003.8515929,N,11613.6874668,E,4,26,0.59,54.611,M,,M,18.000,0000*7A
$GNGGA,025115.60,4003.8515929,N,11613.6874669,E,4,26,0.59,54.613,M,,M,18.000,0000*7B
$GNGGA,025115.79,4003.8515924,N,11613.6874672,E,4,26,0.59,54.611,M,,M,18.000,0000*76
$GNGGA,025116.00,4003.8515919,N,11613.6874686,E,4,26,0.59,54.611,M,,M,19.000,0000*7F
$GNGGA,025116.20,4003.8515920,N,11613.6874672,E,4,26,0.59,54.611,M,,M,19.000,0000*7C
$GNGGA,025116.40,4003.8515929,N,11613.6874669,E,4,26,0.59,54.612,M,,M,19.000,0000*7A
$GNGGA,025116.60,4003.8515922,N,11613.6874667,E,4,26,0.59,54.611,M,,M,19.000,0000*7E
$GNGGA,025116.79,4003.8515929,N,11613.6874671,E,4,26,0.59,54.611,M,,M,19.000,0000*7A
$GNGGA,025117.00,4003.8515933,N,11613.6874672,E,4,26,0.59,54.612,M,,M,20.000,0000*74
$GNGGA,025117.20,4003.8515926,N,11613.6874676,E,4,26,0.59,54.612,M,,M,20.000,0000*76
$GNGGA,025117.40,4003.8515924,N,11613.6874672,E,4,26,0.59,54.612,M,,M,20.000,0000*76
$GNGGA,025117.60,4003.8515928,N,11613.6874674,E,4,26,0.59,54.610,M,,M,20.000,0000*7C
$GNGGA,025117.79,4003.8515927,N,11613.6874675,E,4,26,0.59,54.610,M,,M,20.000,0000*7A
$GNGGA,025118.00,4003.8515931,N,11613.6874680,E,4,26,0.59,54.612,M,,M,21.000,0000*75
$GNGGA,025118.20,4003.8515926,N,11613.6874685,E,4,26,0.59,54.612,M,,M,21.000,0000*74
$GNGGA,025118.40,4003.8515932,N,11613.6874674,E,4,26,0.59,54.612,M,,M,21.000,0000*79
$GNGGA,025118.60,4003.8515931,N,11613.6874686,E,4,26,0.59,54.613,M,,M,21.000,0000*74
$GNGGA,025118.79,4003.8515923,N,11613.6874688,E,4,26,0.59,54.615,M,,M,21.000,0000*77
$GNGGA,025119.00,4003.8515932,N,11613.6874679,E,4,26,0.59,54.612,M,,M,21.000,0000*71
